state_clean,year,month,total_enrolment,total_demo_updates,total_identity_activity,update_to_enrolment_ratio,lifecycle_dominance_index,governance_phase,age_0_5,age_5_17,age_18_greater,child_share,adult_share,saturation_index,future_update_pressure_enrol,mom_growth,enrolment_volatility,enrolment_lifecycle_index,rolling_enrolment_trend,age_shift_momentum_enrol,coverage_inequality_index,z_score,demo_age_5_17,demo_age_17_,youth_update_share,adult_update_share,update_saturation_index,future_update_pressure_demo,mom_update_growth,rolling_update_momentum,demographic_update_volatility,update_lifecycle_index,governance_load_index,age_shift_momentum_demo,update_zscore,is_anomaly,norm_saturation,norm_lifecycle,norm_volatility,governance_risk_score,policy_action,governance_quadrant
Manipur,2025,12,1470,34268,35738,23.31156462585034,23.31156462585034,Coverage Expansion Phase,726,721,23,0.9843537414965986,0.0156462585034013,0.0827829313543599,0.9843537414965986,-46.7005076142132,669.9771140369894,0.7305889803673211,2220.6666666666665,-0.0028454021202389,13.228228245962724,-0.549326672532596,5752,28516,0.1678533909186413,0.8321466090813587,0.3020031902986719,43957.97775016377,-0.697996809701328,62977.333333333336,38230.34414310183,0.6642932181627174,0.2646052946743495,22764,-0.3245694036536403,False,0.2992825939467703,0.4588265926967497,0.0357066973795286,1.1952506961295082,Routine Monitoring,Expansion Phase
Meghalaya,2025,3,1550,25891,27441,16.703870967741935,16.703870967741935,Fully Saturated – Maintenance Phase,507,269,774,0.5006451612903225,0.4993548387096774,0.9197960889186028,0.5006451612903225,,,0.0456026672191979,,,13.228228245962724,-0.5469205224147667,2117,23774,0.0817658645861496,0.9182341354138503,1.0,0.0,,25891.0,,0.8364682708277007,,21657,1.661797540272847,False,1.0,0.7908414366850393,,,Stable,Maintenance Mode
Meghalaya,2025,9,9539,14546,24085,1.5248977880280952,1.5248977880280952,Lifecycle Transition Phase,2086,4747,2706,0.7163224656672608,0.2836775343327393,0.5225251992502011,0.7163224656672608,-60.10289012505752,7413.439237852653,0.804742978771497,15669.666666666666,-0.0830462935145148,13.228228245962724,-0.3066363562730423,1407,13139,0.0967276227141482,0.9032723772858516,0.5618168475532038,8859.406067745549,-0.4381831524467962,20218.5,8022.126432561382,0.8065447545717036,0.4335766075692427,11732,0.2229376710544013,False,0.5601089321738748,0.7331382362065854,0.007482654327268,1.1805119583599786,Routine Monitoring,Maintenance Mode
Meghalaya,2025,10,4758,8163,12921,1.715636822194199,1.7156368221941993,Lifecycle Transition Phase,979,2014,1765,0.6290458175704078,0.3709541824295922,0.6832860717809329,0.6290458175704078,-50.12055771045183,9967.577957223775,0.3414266608902033,12735.333333333334,0.0872766480968529,13.228228245962724,-0.4504339026898135,875,7288,0.1071909837069704,0.8928090162930296,0.3152833030782898,11092.410490131706,-0.4388147944452083,16200.0,8978.991201688528,0.785618032586059,0.3379250661440338,6413,-0.586603320150653,False,0.3126144688918865,0.6927840604551806,0.0083766690850341,1.388546260648328,Routine Monitoring,Update Infra Gap
Meghalaya,2025,11,5897,7923,13820,1.3435645243344074,1.3435645243344074,Coverage Complete – Update Gap,1168,1987,2742,0.5350178056638969,0.4649821943361031,0.8564827465620968,0.5350178056638969,23.9386296763346,2497.3134231276053,0.3368494415038897,6731.333333333333,0.0940280119065108,13.228228245962724,-0.4161763403872194,839,7084,0.1058942319828347,0.8941057680171652,0.3060136727048009,7086.063059235513,-0.0294009555310547,10210.666666666666,8418.751149467875,0.7882115360343305,0.3363157315471219,6245,-0.6170419599578303,False,0.3033087080916864,0.6977852591156882,0.007853227433991,1.402329778457993,Routine Monitoring,Update Infra Gap
Meghalaya,2025,12,2133,7418,9551,3.4777308954524147,3.4777308954524147,Coverage Complete – Update Gap,284,691,1158,0.4571026722925457,0.5428973277074542,1.0,0.4571026722925457,-63.82906562658979,1930.269497591806,0.1171429109608393,4262.666666666667,0.0779151333713511,13.228228245962724,-0.529385703431086,946,6472,0.1275276354812618,0.8724723645187382,0.2865088254605847,5589.965522124806,-0.0637384828978921,7834.666666666667,7884.715004361286,0.7449447290374764,0.3018111816956051,5526,-0.6810899312187659,False,0.283727836407932,0.6143514401472475,0.007354268531636,1.3379778722709514,Routine Monitoring,Update Infra Gap
Mizoram,2025,4,368,1212,1580,3.2934782608695654,3.2934782608695654,Coverage Expansion Phase,275,76,17,0.9538043478260868,0.046195652173913,0.3152425523349436,0.9538043478260868,,,0.482922954725973,,,13.228228245962724,-0.5824713904056941,202,1010,0.1666666666666666,0.8333333333333334,0.0931877594956174,6446.528217745656,-0.9068122405043826,7109.0,8339.617377314142,0.6666666666666666,0.1869453324818557,808,-0.592596443590363,False,0.0896532589949179,0.4634034470235276,0.0077792914271217,1.3815294794557316,Routine Monitoring,Update Infra Gap
Mizoram,2025,5,737,490,1227,0.6648575305291723,0.6648575305291723,Coverage Complete – Update Gap,475,154,108,0.8534599728629579,0.146540027137042,1.0,0.8534599728629579,100.27173913043475,,0.9785544082605242,,0.100344374963129,13.228228245962724,-0.5713730229872066,76,414,0.1551020408163265,0.8448979591836735,0.0376749192680301,4717.959095801938,-0.5957095709570956,4902.666666666667,7026.971562012566,0.689795918367347,0.182827264836941,338,-0.7790886796640835,False,0.0339240452416816,0.508004884781816,0.0065528644873253,1.48063370402746,Routine Monitoring,Update Infra Gap
Mizoram,2025,6,311,1336,1647,4.295819935691318,4.295819935691318,Coverage Complete – Update Gap,205,69,37,0.8810289389067524,0.1189710610932476,0.8118673335715136,0.8810289389067524,-57.80189959294437,231.25959439556232,0.4384432088959492,472.0,-0.0275689660437944,13.228228245962724,-0.5841857723646474,81,1255,0.06062874251497,0.93937125748503,0.1027218206981393,908.6437029063508,1.7265306122448978,1012.6666666666666,6008.257983808618,0.8787425149700598,0.3257289284981753,1174,-0.5605673060929374,False,0.0992244813015679,0.872361240840167,0.005601063352791,1.7787378228913902,Capacity Expansion,Update Infra Gap
Mizoram,2025,7,875,430,1305,0.4914285714285714,0.49142857142857144,Coverage Complete – Update Gap,549,217,109,0.8754285714285714,0.1245714285714285,0.8500846560846561,0.8754285714285714,181.3504823151125,294.0,1.3788721207307386,641.0,0.0056003674781809,13.228228245962724,-0.5672224140339511,41,389,0.0953488372093023,0.9046511627906976,0.033061663847455,727.1376287867138,-0.6781437125748503,752.0,5444.179019833936,0.8093023255813954,0.2576075530544688,348,-0.7945866494209023,False,0.0292928086416896,0.7384558155794282,0.0050740349422887,1.7142370418800272,Capacity Expansion,Update Infra Gap
Mizoram,2025,9,1218,4506,5724,3.6995073891625614,3.6995073891625614,Coverage Expansion Phase,870,311,37,0.9696223316912972,0.0303776683087027,0.2072994587362403,0.9696223316912972,39.19999999999999,457.9654280983809,1.976171564733916,801.3333333333334,-0.0941937602627257,13.228228245962724,-0.5569060454037582,581,3925,0.1289391921881935,0.8710608078118065,0.3464554820851914,1366.343738787226,9.47906976744186,2090.6666666666665,4894.46310300391,0.742121615623613,0.3191253487230601,3344,0.2582420960589929,False,0.3439081483344754,0.6089074716677435,0.0045604261669616,1.2695597495002295,Routine Monitoring,Update Infra Gap
Mizoram,2025,10,903,3358,4261,3.718715393133998,3.718715393133998,Coverage Complete – Update Gap,637,165,101,0.8881506090808416,0.1118493909191583,0.7632685287724048,0.8881506090808416,-25.86206896551724,190.46346981333008,1.0484511517077044,998.6666666666666,0.0814717226104555,13.228228245962724,-0.5663802614927109,568,2790,0.1691483025610482,0.8308516974389517,0.2581885283715208,2050.861448562202,-0.2547714158899246,2764.6666666666665,1664.7323708832782,0.6617033948779035,0.2368908267163905,2222,-0.0382857252881414,False,0.2552971547212963,0.4538324907025554,0.0015428347253197,1.2000781707065789,Routine Monitoring,Update Infra Gap
Mizoram,2025,11,926,3814,4740,4.118790496760259,4.118790496760259,Coverage Expansion Phase,686,187,53,0.9427645788336934,0.0572354211663066,0.390578753699704,0.9427645788336934,2.5470653377630104,175.60277142839547,1.188244638602065,1015.6666666666666,-0.0546139697528516,13.228228245962724,-0.565688493333835,430,3384,0.112742527530152,0.8872574724698479,0.2932492695678917,2751.1450099953863,0.1357951161405599,3892.6666666666665,1787.5849257214777,0.7745149449396959,0.321175174157743,2954,0.079498844863682,False,0.2904945528812351,0.6713733516699275,0.0016576179220663,1.3825364167107588,Routine Monitoring,Update Infra Gap
Mizoram,2025,12,436,3404,3840,7.807339449541284,7.807339449541284,Coverage Expansion Phase,347,80,9,0.9793577981651376,0.0206422018348623,0.1408639143730887,0.9793577981651376,-52.915766738660906,276.50135623537176,0.5083399523431295,755.0,-0.0365932193314443,13.228228245962724,-0.5804261628055392,381,3023,0.1119271445358401,0.8880728554641598,0.2617253575272951,2602.664206263776,-0.1074986890403775,3525.333333333333,1573.1893719447746,0.7761457109283196,0.3116077078409462,2642,-0.0264039484745802,False,0.2588477694479568,0.6745180495045658,0.0014573045703158,1.417127584626925,Routine Monitoring,Expansion Phase
Nagaland,2025,9,2734,5203,7937,1.903072421360644,1.9030724213606438,Lifecycle Transition Phase,745,1811,178,0.9348939283101684,0.0651060716898317,0.4073375528768169,0.9348939283101684,-34.420724394339175,1722.6021982260831,1.4699675324675323,2547.333333333333,-0.0092522876289497,13.228228245962724,-0.5113095006708938,485,4718,0.0932154526234864,0.9067845473765136,0.7138153381808204,1787.5093977225956,-0.2861846618191795,6246.0,1475.0247455551382,0.8135690947530271,0.4869163749435783,4233,-0.299249858202687,False,0.7126998704077677,0.7466836667049325,0.0013655877180348,1.0353493840151995,Routine Monitoring,Maintenance Mode
Nagaland,2025,10,1860,4604,6464,2.475268817204301,2.475268817204301,Coverage Expansion Phase,554,1239,67,0.963978494623656,0.036021505376344,0.2253693314633005,0.963978494623656,-31.967812728602784,1165.8031566263662,1.005681818181818,2921.0,-0.0290845663134876,13.228228245962724,-0.5375966907081784,913,3691,0.1983058210251954,0.8016941789748045,0.631636712854987,2099.179585677048,-0.1151258889102441,5698.666666666667,1409.4574606327549,0.603388357949609,0.3242951953135118,2778,-0.8812325369799908,False,0.6302009357837279,0.3413803230497164,0.0013043271070911,0.7124837143730797,Stable,Maintenance Mode
Nagaland,2025,11,1439,5235,6674,3.6379430159833217,3.6379430159833217,Fully Saturated – Maintenance Phase,430,779,230,0.8401667824878388,0.1598332175121612,1.0,0.8401667824878388,-22.634408602150536,660.5732359095394,0.6323051948051948,2011.0,0.1238117121358171,13.228228245962724,-0.5502590557032548,560,4675,0.1069723018147087,0.8930276981852913,0.7182055151598299,1412.917546988613,0.1370547350130322,5014.0,1173.9365045293832,0.7860553963705826,0.4706062962209826,4115,-0.2681589638439663,False,0.7171071590688183,0.6936274536555141,0.0010842759386154,0.9776045705253114,Routine Monitoring,Maintenance Mode
Nagaland,2025,12,316,5224,5540,16.531645569620252,16.531645569620252,Coverage Expansion Phase,90,222,4,0.9873417721518988,0.0126582278481012,0.0791964777105118,0.9873417721518988,-78.04030576789437,798.1547469006246,0.1801948051948051,1205.0,-0.1471749896640599,13.228228245962724,-0.584035387982283,548,4676,0.1049004594180704,0.8950995405819295,0.7166963918232954,1422.467416655234,-0.0021012416427889,5021.0,1029.2402537794565,0.7901990811638591,0.4727197305500394,4128,-0.2788464587797766,False,0.7155921535915821,0.7016179542471027,0.0009490838114334,0.986974884466954,Routine Monitoring,Transition Risk
Odisha,2025,7,529,5316,5845,10.04914933837429,10.04914933837429,Coverage Complete – Update Gap,364,140,25,0.9527410207939508,0.0472589792060491,1.0,0.9527410207939508,91.66666666666669,,0.0377901745546158,,0.0037807183364839,13.228228245962724,-0.5776290132935626,619,4697,0.1164409330323551,0.8835590669676449,0.0192573809092555,137973.8138815432,-0.9807426190907444,140683.0,191437.8472977588,0.7671181339352897,0.2837984717426318,4078,-1.5476043884419104,False,0.015434720469311,0.6571096647209399,0.1788510300376445,1.8205259742892728,Capacity Expansion,Update Infra Gap
Odisha,2025,9,53320,166484,219804,3.122355588897224,3.122355588897224,Coverage Expansion Phase,42843,10426,51,0.9990435108777196,0.0009564891222805,0.0202393098274568,0.9990435108777196,9979.395085066162,30552.19475476898,2.814288285045888,18041.666666666668,-0.0463024900837685,13.228228245962724,1.0101593725854925,17701,148783,0.1063225294923235,0.8936774705076764,0.6030936424560768,59251.50407534868,30.317531978931527,149283.33333333334,136184.14698243453,0.7873549410153529,0.4749688749674581,131082,0.2758015350498017,False,0.6015466124791883,0.6961334387318118,0.1272265736913745,1.221813399943998,Routine Monitoring,Transition Risk
Odisha,2025,10,23677,103727,127404,4.380918190649153,4.380918190649153,Coverage Expansion Phase,19004,4435,238,0.9899480508510368,0.0100519491489631,0.2126992439920598,0.9899480508510368,-55.59452363090773,26462.00746353156,1.197138743926579,25842.0,0.0090954600266825,13.228228245962724,0.1185905233003334,17831,85896,0.1719031688952731,0.8280968311047269,0.3757543923202318,57332.173182394494,-0.3769551428365488,91842.33333333331,113502.9785347063,0.6561936622094536,0.3075213997662036,68065,-0.4342121496802277,False,0.3733212575274369,0.4432077631127108,0.1060351786584629,1.1759216842437368,Routine Monitoring,Update Infra Gap
Odisha,2025,11,22897,140508,163405,6.13652443551557,6.13652443551557,Coverage Expansion Phase,18397,4253,247,0.9892125605974582,0.0107874394025418,0.2282622177577848,0.9892125605974582,-3.294336275710608,17343.946004297864,1.148011517005579,33298.0,0.0007354902535786,13.228228245962724,0.0951305596514981,22192,118316,0.1579411848435676,0.8420588151564323,0.5089947473283826,67221.72879067801,0.3545942715011521,136906.33333333334,98303.4126569368,0.6841176303128648,0.3653233461899729,96124,-0.0180830590918437,False,0.5070809461754023,0.4970551223548641,0.0918339700396522,1.081808146219114,Routine Monitoring,Maintenance Mode
Odisha,2025,12,19754,160553,180307,8.12761972258783,8.12761972258783,Coverage Expansion Phase,16709,2892,153,0.9922547332185886,0.0077452667814113,0.1638898450946643,0.9922547332185886,-13.726689085906452,2076.727313186113,0.7806370343710636,22109.33333333333,-0.0030421726211304,13.228228245962724,0.0005989368972811,24665,135888,0.1536252826169551,0.8463747173830448,0.5816084042745879,56453.29908349937,0.142660916104421,134929.33333333334,88388.43722267447,0.6927494347660897,0.3920827300611577,111223,0.2086999979442389,False,0.5799776308481537,0.5137003166760842,0.0825702426592354,1.0162929284871658,Routine Monitoring,Transition Risk
Puducherry,2025,9,1120,4939,6059,4.409821428571429,4.409821428571429,Coverage Expansion Phase,1038,72,10,0.9910714285714286,0.0089285714285714,0.2354910714285714,0.9910714285714286,,,1.4922279792746114,,,13.228228245962724,-0.559853579298099,1017,3922,0.2059121279611257,0.7940878720388743,0.7832223279416429,462.3145152764562,3.909542743538768,2132.6666666666665,2068.9373077339324,0.5881757440777485,0.3654476209743812,2905,0.6197982353511726,False,0.7823773892032725,0.3120449835615523,0.0019204901583189,0.5315880845165988,Stable,Maintenance Mode
Puducherry,2025,10,568,3136,3704,5.52112676056338,5.52112676056338,Coverage Expansion Phase,515,50,3,0.9947183098591548,0.005281690140845,0.1393045774647887,0.9947183098591548,-49.28571428571429,,1.0362694300518134,,-0.0036468812877263,13.228228245962724,-0.5764560151111209,512,2624,0.1632653061224489,0.8367346938775511,0.4973041547732318,1521.6603235014272,-0.3650536545859485,3027.0,1821.5123661397413,0.673469387755102,0.3245185402698584,2112,-0.1786577744852212,False,0.4953447869600391,0.476521516952436,0.0016893168971,0.982866046889497,Routine Monitoring,Transition Risk
Puducherry,2025,11,873,5723,6596,6.555555555555555,6.555555555555555,Lifecycle Transition Phase,808,50,15,0.9828178694158076,0.0171821305841924,0.4531786941580756,0.9828178694158076,53.69718309859155,276.5073838676525,1.0362694300518134,853.6666666666666,0.0119004404433473,13.228228245962724,-0.5672825677868969,762,4961,0.1331469508998777,0.8668530491001223,0.9075483666349508,425.2158790569826,0.824936224489796,4599.333333333333,2081.573603470861,0.7337060982002446,0.500599889428006,4199,0.9669915308097043,False,0.907188016024512,0.5926793557987328,0.0019322964607734,0.6874236362349941,Stable,Maintenance Mode
Puducherry,2025,12,422,6306,6728,14.943127962085308,14.943127962085308,Fully Saturated – Maintenance Phase,385,21,16,0.962085308056872,0.0379146919431279,1.0,0.962085308056872,-51.66093928980526,230.1238796822268,0.4352331606217616,621.0,0.0207325613589355,13.228228245962724,-0.5808472390761593,737,5569,0.1168728195369489,0.883127180463051,1.0,0.0,0.1018696487856019,5055.0,2468.6027964552472,0.7662543609261021,0.5525793023078581,4832,1.225172259447873,False,1.0,0.6554440026145677,0.0022939043090067,0.6577379069235745,Stable,Maintenance Mode
Punjab,2025,3,180,117799,117979,654.4388888888889,654.4388888888889,Fully Saturated – Maintenance Phase,118,28,34,0.8111111111111111,0.1888888888888888,1.0,0.8111111111111111,,,0.021625332532395,,,13.228228245962724,-0.5881258431825929,6649,111150,0.0564436030866136,0.9435563969133864,1.0,0.0,,117799.0,,0.8871127938267728,,104501,1.4084118144255742,False,1.0,0.8885021206350899,,,Stable,Maintenance Mode
Punjab,2025,4,5473,14764,20237,2.6976064315731776,2.6976064315731776,Lifecycle Transition Phase,3747,1090,636,0.883793166453499,0.116206833546501,0.6152126481873583,0.883793166453499,2940.555555555556,,0.8418433021539518,,-0.0726820553423878,13.228228245962724,-0.4289289360117144,1084,13680,0.0734218369005689,0.9265781630994312,0.1253321335495208,57974.29819013744,-0.8746678664504792,66281.5,72856.74719955592,0.8531563261988621,0.3376678669262996,12596,-1.412247459642788,False,0.121922922828903,0.8230219530534885,0.0680587248965073,1.7691577551210926,Capacity Expansion,Update Infra Gap
Punjab,2025,5,3767,28702,32469,7.619325723387311,7.619325723387311,Coverage Expansion Phase,2540,1002,225,0.940270772498009,0.0597292275019909,0.3162135573634816,0.940270772498009,-31.17120409281929,2701.630803792405,0.7738779713378529,3140.0,-0.05647760604451,13.228228245962724,-0.4802400872744234,2812,25890,0.0979722667409936,0.9020277332590064,0.2436523230248134,40657.46937580116,0.9440531021403412,53755.0,55899.84269208635,0.8040554665180126,0.3404192995573118,23078,-1.0306844086216316,False,0.2407042913115618,0.7283380019566427,0.052215605403731,1.5398493160488118,Capacity Expansion,Update Infra Gap
Punjab,2025,6,2742,23622,26364,8.614879649890591,8.614879649890591,Coverage Expansion Phase,1704,846,192,0.9299781181619255,0.0700218818380744,0.3707040803192174,0.9299781181619255,-27.20998141757367,1379.5785588359947,0.6533939758002231,3994.0,0.0102926543360834,13.228228245962724,-0.5110688856591108,2159,21463,0.0913978494623656,0.9086021505376344,0.2005280180646694,17878.325441359153,-0.1769911504424779,22362.666666666668,48064.48131676862,0.8172043010752689,0.3320001452454597,19304,-1.16975316304748,False,0.1974118998714767,0.7536936396438855,0.0448948962210167,1.6011766359934256,Capacity Expansion,Update Infra Gap
Punjab,2025,7,8511,68315,76826,8.026671366466925,8.026671366466925,Coverage Expansion Phase,5862,2132,517,0.9392550816590296,0.0607449183409705,0.3215907441580792,0.9392550816590296,210.3938730853392,3077.8109645222416,1.6466146056809403,5006.666666666667,-0.0092769634971038,13.228228245962724,-0.3375553852871483,6097,62218,0.0892483349191246,0.9107516650808754,0.5799285223134322,16892.334332209954,1.892007450681568,40213.0,42781.6328849192,0.8215033301617507,0.4600779810429845,56121,0.0537507427703227,False,0.5782912011769344,0.7619836993787686,0.0399590425732505,1.2236515407750848,Routine Monitoring,Maintenance Mode
Punjab,2025,9,20450,92003,112453,4.498924205378973,4.498924205378973,Coverage Expansion Phase,17711,2582,157,0.992322738386308,0.0076772616136919,0.0406443261901337,0.992322738386308,140.27728821525085,9031.374443202614,1.9941645928087184,10567.666666666666,-0.0530676567272785,13.228228245962724,0.0215324429223956,6027,85976,0.065508733410867,0.934491266589133,0.7810168167811272,13426.588907093152,0.3467466881358414,61313.333333333336,41825.33446329709,0.8689825331782659,0.5575897857347276,79949,0.7022272496284909,False,0.7801632815770796,0.8535405186636723,0.0390655569634307,1.1124427940500234,Routine Monitoring,Transition Risk
Punjab,2025,10,9679,65224,74903,6.738712676929435,6.738712676929435,Coverage Expansion Phase,8138,1255,286,0.9704514929228226,0.0295485070771773,0.1564332727615273,0.9704514929228226,-52.66992665036675,6581.772633569165,0.9692782974341372,12880.0,0.0218712454634854,13.228228245962724,-0.3024255935668412,2976,62248,0.0456273764258555,0.9543726235741444,0.5536889107717383,33553.96522890687,-0.2910665956544895,75180.66666666667,30703.055148741576,0.908745247148289,0.5036134460608996,59272,-0.030867666664775,False,0.5519493149680166,0.9302171978396976,0.0286738253749845,1.4069417082466658,Routine Monitoring,Transition Risk
Punjab,2025,11,13910,92868,106778,6.676347951114306,6.676347951114306,Coverage Expansion Phase,11473,1861,576,0.958590941768512,0.0414090582314881,0.2192244259314078,0.958590941768512,43.71319351172642,5426.591963040275,1.437312280099545,14679.666666666666,0.0118605511543107,13.228228245962724,-0.1751703292101462,4670,88198,0.0502864280484128,0.9497135719515872,0.7883598332753249,17643.382499002542,0.4238317183858702,83365.0,29948.780930114663,0.8994271439031744,0.5759175294621224,83528,0.7259072639155695,False,0.7875349190959129,0.9122485749334902,0.027969094356964,1.1526827501945414,Routine Monitoring,Maintenance Mode
Punjab,2025,12,7892,93867,101759,11.893943233654332,11.893943233654333,Coverage Expansion Phase,6602,857,433,0.945134313228586,0.054865686771414,0.2904654005545452,0.945134313228586,-43.26383896477355,3090.605496231012,0.6618896421522354,10493.666666666666,0.0134566285399259,13.228228245962724,-0.3561729718238522,4869,88998,0.0518712646617021,0.9481287353382978,0.7968403806483926,17062.631510737217,0.0107572037730971,83986.33333333333,27243.89732337623,0.8962574706765956,0.5758755710988661,84129,0.7532556272367156,False,0.796048521270843,0.9061363156628968,0.0254418763628583,1.135529670754912,Routine Monitoring,Maintenance Mode
Rajasthan,2025,3,94,845740,845834,8997.234042553191,8997.234042553191,Fully Saturated – Maintenance Phase,41,36,17,0.8191489361702128,0.1808510638297872,1.0,0.8191489361702128,,,0.0029421379535796,,,13.228228245962724,-0.5907124545592592,47734,798006,0.0564405136330314,0.9435594863669686,1.0,0.0,,845740.0,,0.8871189727339371,,750272,2.445932034699137,False,1.0,0.8885140357695213,,,Stable,Maintenance Mode
Rajasthan,2025,4,16842,82760,99602,4.913905711910699,4.913905711910699,Coverage Expansion Phase,11907,4141,794,0.9528559553497208,0.047144044650279,0.2606788351250724,0.9528559553497208,17817.021276595744,,0.3384275907159202,,-0.1337070191795081,13.228228245962724,-0.0869849273917039,9911,72849,0.1197559207346544,0.8802440792653455,0.0978551327831248,418820.7546054343,-0.9021448672168751,464250.0,539508.331909712,0.7604881585306912,0.4142408799506725,62938,-0.5783905383130012,False,0.0943388243981521,0.6443247100162234,0.5040591054376422,2.0540449910557137,Capacity Expansion,Update Infra Gap
Rajasthan,2025,5,2961,40319,43280,13.616683552853766,13.616683552853766,Coverage Expansion Phase,1992,904,65,0.978047956771361,0.0219520432286389,0.1213818860877684,0.978047956771361,-82.41895261845387,8957.28152584998,0.0738803530565544,6632.333333333333,-0.02519200142164,13.228228245962724,-0.5044820497115532,3769,36550,0.0934795009796869,0.906520499020313,0.0476730437250218,307544.14981712267,-0.5128202029966167,322939.6666666667,453255.3927095996,0.813040998040626,0.4043659964702635,32781,-0.7466194228462893,False,0.0439611395915804,0.7456653080933643,0.4234715417258459,2.1251757102276296,Capacity Expansion,Expansion Phase
Rajasthan,2025,6,6616,42489,49105,6.422158403869408,6.422158403869408,Coverage Expansion Phase,4094,2354,168,0.9746070133010882,0.0253929866989117,0.1404082793939825,0.9746070133010882,123.43802769334684,7195.0476255083495,0.1923831317423995,8806.333333333334,0.0034409434702727,13.228228245962724,-0.3945510662032289,4365,38124,0.1027324719339123,0.8972675280660877,0.0502388440891999,52416.68502061311,0.0538207792852005,55189.333333333336,395756.8000536019,0.7945350561321753,0.3754219481507057,33759,-0.7380179129988014,False,0.0465369407279877,0.7099792588052248,0.3697496449189045,2.033191962996141,Capacity Expansion,Expansion Phase
Rajasthan,2025,7,28786,102449,131235,3.558987007573126,3.558987007573126,Coverage Expansion Phase,17372,10811,603,0.9790523170985896,0.0209476829014104,0.1158283642783869,0.9790523170985896,335.09673518742443,13974.96899221366,0.8835403726708074,12787.666666666666,-0.0044453037975013,13.228228245962724,0.2722532852002045,13572,88877,0.1324756708215795,0.8675243291784205,0.1211353371012367,54271.94361821206,1.4111887782720234,61752.333333333336,349271.0869343467,0.735048658356841,0.3464317747358074,75305,-0.5003467008073837,False,0.117709768441803,0.5952682901073784,0.3263172656582406,1.803875787323816,Capacity Expansion,Expansion Phase
Rajasthan,2025,9,123582,232562,356144,1.8818436341862084,1.8818436341862084,Coverage Expansion Phase,84100,38906,576,0.9953391270573384,0.0046608729426615,0.0257718856829521,0.9953391270573384,329.3128604182589,62127.33653822071,3.179633867276888,52994.66666666666,-0.0162868099587488,13.228228245962724,3.123420867321985,28022,204540,0.1204925998228429,0.879507400177157,0.2749804904580604,91231.62161736072,1.2700270378432197,125833.33333333331,312423.2306450658,0.7590148003543141,0.4018426049785392,176518,0.0153990368821078,False,0.2721545671797558,0.6414835505247812,0.2918896972310807,1.661218680576106,Capacity Expansion,Expansion Phase
Rajasthan,2025,10,42318,123932,166250,2.928588307575972,2.928588307575972,Coverage Expansion Phase,27460,14581,277,0.9934543220379036,0.0065456779620965,0.0361937487315924,0.9934543220379036,-65.75714909938341,51272.53055324395,1.1916475972540046,64895.333333333336,0.0018848050194349,13.228228245962724,0.6792535776310237,12886,111046,0.1039763741406577,0.8960236258593423,0.1465367607066001,130563.6598103436,-0.4671012461193145,152981.0,71018.08928834005,0.7920472517186844,0.3049109737640452,98160,-0.4151917533172533,False,0.1432101996922349,0.7051818855421786,0.0663408360577219,1.6283125219076655,Capacity Expansion,Expansion Phase
Rajasthan,2025,11,71095,266265,337360,3.7452000843941207,3.7452000843941207,Coverage Expansion Phase,46188,22317,2590,0.9635698712989662,0.0364301287010338,0.2014371822292458,0.9635698712989662,68.00179592608346,41204.44675436541,1.8238803530565544,78998.33333333333,0.0298844507389373,13.228228245962724,1.544775851890681,29426,236839,0.1105139616547424,0.8894860383452575,0.314830799063542,142231.76213532922,1.1484765839331246,207586.3333333333,95344.67277549722,0.778972076690515,0.3603993535652272,207413,0.1489919799189215,False,0.3121602011430434,0.6799682896703992,0.089069569882239,1.4568776584095948,Routine Monitoring,Expansion Phase
Rajasthan,2025,12,48289,321578,369867,6.659446250698917,6.659446250698917,Coverage Expansion Phase,31822,16074,393,0.9918615005487792,0.0081384994512207,0.0450011146126325,0.9918615005487792,-32.07820521836978,15187.06799659941,1.313664596273292,53900.66666666666,-0.028291629249813,13.228228245962724,0.858842607050505,39418,282160,0.1225767931885887,0.8774232068114113,0.3802326956274978,147044.9576899126,0.2077366533340845,237258.3333333333,107982.83187139816,0.7548464136228225,0.3707133483693913,242742,0.368243276782562,False,0.3778170160085247,0.6334454157955184,0.1008776133041309,1.3565060130911246,Routine Monitoring,Expansion Phase
Sikkim,2025,9,737,4280,5017,5.807327001356852,5.807327001356852,Coverage Expansion Phase,349,367,21,0.971506105834464,0.0284938941655359,0.1976763907734056,0.971506105834464,70.99767981438517,280.8860979115912,2.137864077669903,448.0,-0.0364713030502413,13.228228245962724,-0.5713730229872066,318,3962,0.0742990654205607,0.9257009345794392,1.0,0.0,0.0838186882755127,4114.5,234.0523445727472,0.8514018691588785,0.6066149537504139,3644,1.0747081605138624,False,1.0,0.8196387348032362,0.0002061264480052,0.8198448612512415,Routine Monitoring,Transition Risk
Sikkim,2025,10,318,1394,1712,4.383647798742138,4.383647798742138,Coverage Expansion Phase,167,137,14,0.9559748427672956,0.0440251572327044,0.3054245283018867,0.9559748427672956,-56.85210312075984,216.7817643007209,0.7980582524271845,495.3333333333333,0.0155312630671684,13.228228245962724,-0.5839752342293374,154,1240,0.1104734576757532,0.8895265423242468,0.3257009345794392,2162.9266355140185,-0.6742990654205607,3207.6666666666665,1579.376564766406,0.7790530846484935,0.3348867642166629,1086,-1.4318440871368625,False,0.3230727054070755,0.6801245018748606,0.0014630853680525,1.3585148818358377,Routine Monitoring,Update Infra Gap
